,Reg no.,Name,"Incorp-orated",Dissolved,Type
2207,77958,"CHINA PLASTIC BAGS COMPANY, LIMITED
中國膠袋有限公司",1980-01-29,1997-11-21,"Private, ltd by shares"
2208,79513,"CHINA PROJECT PROMOTERS & TRADE DEVELOPMENT LIMITED
引進合營及貿易發展中心(中國)有限公司",1980-03-07,2018-07-20,"Private, ltd by shares"
2209,83284,"CHINA QLT'YTOOL LIMITED
中國工具有限公司",1980-06-18,,"Private, ltd by shares"
2210,82775,CHINA RESORT LIMITED,1980-06-06,1984-06-01,"Private, ltd by shares"
2211,84512,"CHINA SCENES ENTERPRISES (HONG KONG) LIMITED
中國風光企業有限公司",1980-07-18,1996-04-26,"Private, ltd by shares"
2212,80330,"CHINA SKY SECURITIES LIMITED
中天證券有限公司",1980-03-28,,"Private, ltd by shares"
2213,78166,"CHINA SWISS ENGINEERING LIMITED
中瑞工程有限公司",1980-02-01,,"Private, ltd by shares"
2214,88143,"CHINA TECHNICAL MARKETS LIMITED
華建科技有限公司",1980-10-21,,"Private, ltd by shares"
2215,79613,"CHINA TOYS AND GIFTS COMPANY LIMITED
中國玩具禮品有限公司",1980-03-11,1996-03-15,"Private, ltd by shares"
2216,85406,"CHINA TRADE INTERNATIONAL MANAGEMENT CONSULTANTS LIMITED
中國貿易國際管理顧問有限公司",1980-08-14,1996-09-20,"Private, ltd by shares"
2217,80452,"CHINA VIDEO CENTRE (HONG KONG) LIMITED
中國錄影中心(香港)有限公司",1980-04-02,1996-07-26,"Private, ltd by shares"
2218,82300,"CHINA WEALTH FINANCE (ASIA) COMPANY LIMITED
中億金融(亞洲)有限公司",1980-05-23,2015-12-04,"Private, ltd by shares"
2219,79843,"CHINA'S BEST LIMITED
華萃有限公司",1980-03-18,,"Private, ltd by shares"
2220,79936,"CHINALINK, LIMITED
中連貿易發展有限公司",1980-03-21,1992-04-04,"Private, ltd by shares"
2221,77980,CHINALTA RESOURCES (HK) LIMITED,1980-01-29,1996-07-19,"Private, ltd by shares"
2222,90873,"CHINARICH COMPANY LIMITED
中富有限公司",1980-12-16,2000-04-07,"Private, ltd by shares"
2223,82351,"CHINDATEX COMPANY LIMITED
華溢有限公司",1980-05-23,1992-05-20,"Private, ltd by shares"
2224,78210,CHINE HAI LIMITED,1980-02-05,2016-12-23,"Private, ltd by shares"
2225,79220,CHINE PACIFIQUE CONSEIL INTERNATIONAL LIMITED,1980-03-04,1997-09-19,"Private, ltd by shares"
2226,85011,"CHINESE CHRISTIAN ETERNAL GRACE CHURCH LIMITED (THE)
中國基督徒恒恩會有限公司",1980-08-06,,Ltd by guarantee
2227,82976,"CHINESE CUISINE & FARM PRODUCTS COMPANY LIMITED
中國農產有限公司",1980-06-10,1996-10-18,"Private, ltd by shares"
2228,79362,"CHINESE FIVE RAMS WATCHES (KU FOO) LIMITED
中國五羊錶(鉅富)有限公司",1980-03-07,1997-10-17,"Private, ltd by shares"
2229,87082,CHINESE JADE (SRI LAUKA) LIMITED,1980-09-23,1984-04-16,"Private, ltd by shares"
2230,88843,"CHINESE MATERIAL DISCOVERY COMPANY LIMITED
中國資源有限公司",1980-11-04,2007-03-16,"Private, ltd by shares"
2231,80710,"CHINESE YOGA RESEARCH SOCIETY LIMITED
中國瑜伽學會有限公司",1980-04-11,1995-01-06,Ltd by guarantee
2232,87884,"CHINFA TRADING (HONG KONG) COMPANY LIMITED
晉發貿易(香港)有限公司",1980-10-14,2001-02-16,"Private, ltd by shares"
2233,89916,"CHINFAIR LIMITED
穎富有限公司",1980-11-28,1996-04-26,"Private, ltd by shares"
2234,89868,"CHING BO TRADING COMPANY LIMITED
全寶貿易有限公司",1980-11-28,2005-11-04,"Private, ltd by shares"
2235,79481,"CHING CHOW MACHINE MANUFACTORY LIMITED
青洲機器廠有限公司",1980-03-07,2016-04-15,"Private, ltd by shares"
2236,77562,"CHING CHUAN INVESTMENT COMPANY LIMITED
靜泉投資有限公司",1980-01-18,1994-12-13,"Private, ltd by shares"
2237,83329,"CHING HING SPRINGBOARD LIMITED
正興汝勤有限公司",1980-06-20,1999-06-11,"Private, ltd by shares"
2238,77268,"CHING HUNG INVESTMENT COMPANY LIMITED
正雄置業有限公司",1980-01-11,2013-11-29,"Private, ltd by shares"
2239,77260,"CHING KIT INVESTMENT COMPANY LIMITED
正傑置業有限公司",1980-01-11,,"Private, ltd by shares"
2240,85478,"CHING LAI WATCH CASE FACTORY LIMITED
精勵錶廠有限公司",1980-08-15,,"Private, ltd by shares"
2241,79902,CHING LOK ENTERPRISES LIMITED,1980-03-18,1996-04-26,"Private, ltd by shares"
2242,82587,"CHING LUEN HOP BLEACHING & DYEING FACTORY LIMITED
正聯合漂染廠有限公司",1980-05-30,2002-12-06,"Private, ltd by shares"
2243,76963,"CHING MING METAL MANUFACTURING COMPANY LIMITED
精明五金製品廠有限公司",1980-01-02,,"Private, ltd by shares"
2244,77822,CHING NGAR FURNITURE COMPANY LIMITED,1980-01-25,2001-11-23,"Private, ltd by shares"
2245,82115,"CHING PING LIMITED
青平有限公司",1980-05-16,1998-08-28,"Private, ltd by shares"
2246,86476,"CHING SO INVESTMENT COMPANY LIMITED
程更生投資有限公司",1980-09-09,,"Private, ltd by shares"
2247,78494,"CHING TAT CLOCK & WATCH MANUFACTURING (H.K.) COMPANY LIMITED
精達鐘錶製品廠有限公司",1980-02-12,1996-07-26,"Private, ltd by shares"
2248,86825,"CHING TUNG WING CHINESE MEDICINE COMPANY LIMITED
正東榮國產藥品有限公司",1980-09-16,,"Private, ltd by shares"
2249,84771,"CHING WAH INDUSTRIAL COMPANY LIMITED
正華工業有限公司",1980-07-29,,"Private, ltd by shares"
2250,84220,"CHING YUAN CONSTRUCTION INTERNATIONAL CO. LIMITED
清源國際建築有限公司",1980-07-15,1994-01-21,"Private, ltd by shares"
2251,81610,"CHING YUEN DEVELOPMENT (H.K.) LIMITED
清遠發展(香港)有限公司",1980-05-02,1996-05-31,"Private, ltd by shares"
2252,84973,"CHINGMARK INTERNATIONAL LIMITED
誠添國際有限公司",1980-08-01,1996-05-24,"Private, ltd by shares"
2253,80990,"CHINGSON INVESTMENT COMPANY LIMITED
晶信投資有限公司",1980-04-18,1996-07-26,"Private, ltd by shares"
2254,84968,"CHINGSTAR INTERNATIONAL LIMITED
頌星國際有限公司",1980-08-01,,"Private, ltd by shares"
2255,90519,"CHINIASIA INVESTMENTS LIMITED
中亞投資有限公司",1980-12-09,1996-05-10,"Private, ltd by shares"
2256,79706,"CHINOSTAR MERCHANDISING LIMITED
繁華實業有限公司",1980-03-14,1996-03-15,"Private, ltd by shares"
2257,77003,"CHINVEST TRADING COMPANY, LIMITED
通達代理有限公司",1980-01-04,2006-05-19,"Private, ltd by shares"
2258,84404,CHIP YICK (CHINA) ENTERPRISES LIMITED,1980-07-18,1997-07-18,"Private, ltd by shares"
2259,78393,CHIPELLI INVESTMENTS LIMITED,1980-02-08,2007-06-20,"Private, ltd by shares"
2260,80801,CHIPHA ESTATES LIMITED,1980-04-11,2001-12-14,"Private, ltd by shares"
2261,88898,CHIRAC LIMITED,1980-11-07,,"Private, ltd by shares"
2262,80793,CHIRRUP ESTATES LIMITED,1980-04-11,,"Private, ltd by shares"
2263,85471,"CHIT TUNG TRANSPORTATION COMPANY LIMITED
捷通貨運有限公司",1980-08-14,1996-06-07,"Private, ltd by shares"
2264,80741,"CHIT TUNG WATCH COMPANY LIMITED
捷東鐘錶有限公司",1980-04-11,1996-11-02,"Private, ltd by shares"
2265,91329,"CHITAR INVESTMENT COMPANY LIMITED
正達投資有限公司",1980-12-30,1993-01-13,"Private, ltd by shares"
2266,80483,CHITEX DEVELOPMENT COMPANY LIMITED,1980-04-02,2002-05-17,"Private, ltd by shares"
2267,79418,CHITTENHAM COMPANY LIMITED,1980-03-07,1984-09-23,"Private, ltd by shares"
2268,85401,"CHIU FAT TRADING LIMITED
潮發有限公司",1980-08-14,1986-08-29,"Private, ltd by shares"
2269,78812,"CHIU FOR REALTY LIMITED
昭科置業有限公司",1980-02-22,1996-12-27,"Private, ltd by shares"
2270,88294,"CHIU HIP SHING INVESTMENTS CO. LIMITED
趙協誠投資有限公司",1980-10-24,,"Private, ltd by shares"
2271,86958,"CHIU HO PLASTIC LIMITED
超豪塑膠有限公司",1980-09-19,2002-11-01,"Private, ltd by shares"
2272,80934,"CHIU HWA ELECTRONICS LIMITED
朝華電子有限公司",1980-04-15,1991-08-29,"Private, ltd by shares"
2273,90687,"CHIU KWONG INVESTMENT LIMITED
趙廣投資有限公司",1980-12-12,,"Private, ltd by shares"
2274,83598,"CHIU MOO INVESTMENT COMPANY LIMITED
昭武投資有限公司",1980-06-27,1997-09-23,"Private, ltd by shares"
2275,80451,"CHIU SHING ENTERPRISES LIMITED
超新企業有限公司",1980-04-02,2002-05-17,"Private, ltd by shares"
2276,84414,"CHIU YIN SECRETARIAL SERVICES COMPANY LIMITED
超然秘書服務有限公司",1980-07-18,,"Private, ltd by shares"
2277,86960,"CHIU'S BROTHERS INVESTMENT LIMITED
趙順成堂有限公司",1980-09-19,1996-04-04,"Private, ltd by shares"
2278,90392,CHIVALRY INVESTMENT LIMITED,1980-12-05,1996-03-29,"Private, ltd by shares"
2279,78535,CHLOE INVESTMENT LIMITED,1980-02-12,1996-02-23,"Private, ltd by shares"
2280,90714,"CHLOROPHYLL TECHNOLOGY HOLDING LIMITED
鈺業豐科技集團有限公司",1980-12-12,,"Private, ltd by shares"
2281,82535,"CHO HSUN COMPANY LIMITED
卓勳有限公司",1980-05-30,2002-11-15,"Private, ltd by shares"
2282,82754,"CHO KING ENTERPRISE LIMITED
楚京企業有限公司",1980-06-03,,"Private, ltd by shares"
2283,82534,"CHO WEI COMPANY LIMITED
卓威有限公司",1980-05-30,,"Private, ltd by shares"
2284,83045,"CHO YING COMPANY LIMITED
卓英有限公司",1980-06-13,,"Private, ltd by shares"
2285,88493,"CHOI LEE FINANCE LIMITED
財利財務有限公司",1980-10-28,1996-04-26,"Private, ltd by shares"
2286,80407,"CHOI LUNG LAND INVESTMENT LIMITED
彩龍置業有限公司",1980-03-28,2002-09-20,"Private, ltd by shares"
2287,85820,"CHOI WAN CHINESE PRODUCTS COMPANY LIMITED
彩雲國貨有限公司",1980-08-27,,"Private, ltd by shares"
2288,81670,"CHOI WAN ESTATE CHIU KIU TIN TAK PAK KUNG ASSOCIATION LIMITED
彩雲村潮僑天德伯公盂蘭勝會有限公司",1980-05-06,,Ltd by guarantee
2289,86662,"CHOI YIU KEE IRON WORKS LIMITED
蔡耀記鐵工廠有限公司",1980-09-12,,"Private, ltd by shares"
2290,84246,"CHOICE HANDBAG & SHOES COMPANY LIMITED
彩詩手袋皮鞋有限公司",1980-07-15,1989-12-19,"Private, ltd by shares"
2291,90345,"CHOMSKY COMPANY LIMITED
創斯基有限公司",1980-12-05,1996-05-24,"Private, ltd by shares"
2292,78853,"CHON BOA INVESTMENT LIMITED
仲寶投資有限公司",1980-02-22,,"Private, ltd by shares"
2293,85235,"CHONG & PARTNERS (NOMINEES) LIMITED
東英(代理人)有限公司",1980-08-12,2014-12-19,"Private, ltd by shares"
2294,90066,"CHONG CHAK INVESTMENT COMPANY LIMITED
創澤投資有限公司",1980-12-02,1996-05-24,"Private, ltd by shares"
2295,84296,"CHONG KEE CONSTRUCTION COMPANY LIMITED
莊記建築有限公司",1980-07-15,,"Private, ltd by shares"
2296,82328,"CHONG SHUI KIT PROPERTY DEVELOPMENT LIMITED
莊瑞傑地產發展有限公司",1980-05-23,,"Private, ltd by shares"
2297,80567,CHOON SEOUNG HUN LIMITED,1980-04-02,1985-09-05,"Private, ltd by shares"
2298,90728,CHOPARD LIMITED,1980-12-16,1996-04-26,"Private, ltd by shares"
2299,85735,"CHOPSIN ENTERPRISES LIMITED
集善企業有限公司",1980-08-22,1996-04-26,"Private, ltd by shares"
2300,81565,"CHOPSTICKS PUBLICATIONS LIMITED
嘉饌出版有限公司",1980-05-02,2002-07-12,"Private, ltd by shares"
2301,88427,"CHOR HEUNG HOLDINGS LIMITED
楚香有限公司",1980-10-28,2017-10-13,"Private, ltd by shares"
2302,76982,CHOSEN DOLL INVESTMENT LIMITED,1980-01-04,1988-08-16,"Private, ltd by shares"
2303,84701,CHOSEN HOTEL LIMITED,1980-07-25,1989-08-09,"Private, ltd by shares"
2304,81597,CHOU LUCK ENGINEERS LIMITED,1980-05-02,1996-03-29,"Private, ltd by shares"
2305,86754,"CHOW LAP KEE ENTERPRISES LIMITED
周立基企業有限公司",1980-09-12,2003-07-25,"Private, ltd by shares"
2306,86613,"CHOW LAP SHUNG ENTERPRISES LIMITED
周立信企業有限公司",1980-09-12,,"Private, ltd by shares"
2307,88948,"CHOW MING KEE RESTAURANT LIMITED
周明記酒樓有限公司",1980-11-07,1991-08-07,"Private, ltd by shares"
2308,87038,"CHOW SANG SANG BULLION DEALERS LIMITED
周生生金號有限公司",1980-09-19,,"Private, ltd by shares"
2309,78990,"CHOW SANG SANG COMMODITIES LIMITED
周生生商品有限公司",1980-02-26,,"Private, ltd by shares"
2310,83102,"CHOW WAI TONG COMPANY LIMITED
周偉堂有限公司",1980-06-13,2004-08-21,"Private, ltd by shares"
2311,91408,"CHOW YIM CHEONG INVESTMENT COMPANY LIMITED
周炎昌投資有限公司",1980-12-30,,"Private, ltd by shares"
2312,89321,"CHOW YUN FAT COMPANY LIMITED
周潤發有限公司",1980-11-14,,"Private, ltd by shares"
2313,79164,"CHOW'S LANEFORD COMPANY LIMITED
周氏聯豐行有限公司",1980-02-29,,"Private, ltd by shares"
2314,89981,"CHOW'S MANAGEMENT & COMPANY LIMITED
周氏商業管理有限公司",1980-11-28,1998-08-28,"Private, ltd by shares"
2315,90716,CHOWINI'S LIMITED,1980-12-12,1986-08-02,"Private, ltd by shares"
2316,84887,"CHOWSON NOMINEES LIMITED
有成代理有限公司",1980-08-01,2019-08-23,"Private, ltd by shares"
2317,84888,"CHOWSON SECRETARIAL SERVICES LIMITED
有成秘書服務有限公司",1980-08-01,,"Private, ltd by shares"
2318,80489,CHOWTEX DEVELOPMENT COMPANY LIMITED,1980-04-02,1992-01-31,"Private, ltd by shares"
2319,80737,"CHOY LUEN LIMITED
財聯有限公司",1980-04-11,1996-02-23,"Private, ltd by shares"
2320,82290,CHOY NAM INDUSTRIES LIMITED,1980-05-23,1996-10-18,"Private, ltd by shares"
2321,79974,"CHOY TAK KEE PLUMBING WORKS COMPANY LIMITED
蔡德記水喉工程有限公司",1980-03-21,1998-07-31,"Private, ltd by shares"
2322,90056,CHRISTIAN BERNARD LIMITED,1980-12-02,2003-10-24,"Private, ltd by shares"
2323,83735,"CHRISTIAN SHUN SHAN (ZION) CHURCH LIMITED
基督教會郇山堂有限公司",1980-07-03,,Ltd by guarantee
2324,85232,"CHRISWARD DEVELOPMENT LIMITED
旗士活發展有限公司",1980-08-12,1992-09-08,"Private, ltd by shares"
2325,81566,"CHROMATIC PEN (H.K.) LIMITED
高美的(香港)有限公司",1980-05-02,2003-03-28,"Private, ltd by shares"
2326,77580,"CHRONICLE FINANCE COMPANY LIMITED
春源財務有限公司",1980-01-18,2003-12-05,"Private, ltd by shares"
2327,90586,"CHRONICLE GAIN LIMITED
確勁有限公司",1980-12-12,,"Private, ltd by shares"
2328,77927,"CHRONICLE MANAGEMENT LIMITED
春源管理有限公司",1980-01-29,,"Private, ltd by shares"
2329,88130,"CHU AND LU DEVELOPMENT ENGINEERING LIMITED
徐陸發展及工程有限公司",1980-10-21,2003-09-05,"Private, ltd by shares"
2330,84556,CHU NIN TRADING LIMITED,1980-07-22,1997-08-29,"Private, ltd by shares"
2331,87239,"CHU WING WA BROTHERS MANUFACTORY LIMITED
朱榮華兄弟製衣廠有限公司",1980-09-26,1998-11-25,"Private, ltd by shares"
2332,85390,"CHU-NICHI INDUSTRIES COMPANY LIMITED
中日產業有限公司",1980-08-14,2000-04-07,"Private, ltd by shares"
2333,85970,"CHUANFUNG ENTERPRISE LIMITED
泉豐企業有限公司",1980-08-29,1996-05-31,"Private, ltd by shares"
2334,87765,"CHUANG'S DEVELOPMENT (XIAMEN) LIMITED
莊士發展(廈門)有限公司",1980-10-10,,"Private, ltd by shares"
2335,78724,"CHUANG'S INFORMATION TECHNOLOGY LIMITED
莊士資訊科技有限公司",1980-02-15,,"Private, ltd by shares"
2336,77310,CHUDLEIGH COMPANY LIMITED,1980-01-11,,"Private, ltd by shares"
2337,85230,"CHUEN HING THREAD FACTORY LIMITED
全興線球廠有限公司",1980-08-12,2008-01-18,"Private, ltd by shares"
2338,81783,"CHUEN LEE TEXTILE FACTORY LIMITED
泉利紡織廠有限公司",1980-05-06,,"Private, ltd by shares"
2339,89169,"CHUEN NEN ANCESTRAL FOUNDATION FUND LIMITED
旅港振能祖誕基金有限公司",1980-11-14,1991-12-13,"Private, ltd by shares"
2340,78925,"CHUEN SHING INVESTMENT COMPANY LIMITED
全盛置業有限公司",1980-02-26,1997-10-25,"Private, ltd by shares"
2341,81302,"CHUEYINE COMPANY LIMITED
載賢有限公司",1980-04-25,2010-04-23,"Private, ltd by shares"
2342,80976,"CHUGAL REAL ESTATE COMPANY LIMITED
連璧地產有限公司",1980-04-18,2014-12-19,"Private, ltd by shares"
2343,90245,"CHUI K. COMPANY LIMITED
昭祺有限公司",1980-12-05,1994-06-24,"Private, ltd by shares"
2344,86648,"CHUI TUNG COMPANY LIMITED
聚通有限公司",1980-09-12,1992-04-18,"Private, ltd by shares"
2345,79159,"CHUK CHAI YUEN ESTATE LIMITED
竹仔園企業有限公司",1980-02-29,,"Private, ltd by shares"
2346,84955,"CHUK KWAI ENTERPRISES LIMITED
速貴企業有限公司",1980-08-01,1998-09-15,"Private, ltd by shares"
2347,77328,"CHUK YUEN LAND DEVELOPMENT COMPANY LIMITED
竹園地產發展有限公司",1980-01-11,,"Private, ltd by shares"
2348,83466,"CHUKI INVESTMENT & DEVELOPMENT COMPANY LIMITED
珠璣投資發展有限公司",1980-06-24,,"Private, ltd by shares"
2349,81433,"CHUMSON INTERNATIONAL TRADERS LIMITED
森臣國際貿易有限公司",1980-04-29,1996-05-31,"Private, ltd by shares"
2350,87104,"CHUN CHENG EMBROIDERY COMPANY LIMITED
春誠綉花有限公司",1980-09-23,2015-01-23,"Private, ltd by shares"
2351,82060,"CHUN CHIAP ENTERPRISES LIMITED
準捷企業有限公司",1980-05-16,1998-08-28,"Private, ltd by shares"
2352,84840,"CHUN FU INVESTMENT COMPANY LIMITED
進富投資有限公司",1980-07-29,,"Private, ltd by shares"
2353,84841,"CHUN FUK INVESTMENT COMPANY LIMITED
進福置業有限公司",1980-07-29,2018-01-05,"Private, ltd by shares"
2354,84900,"CHUN HEI INVESTMENT LIMITED
振禧置業有限公司",1980-08-01,,"Private, ltd by shares"
2355,83110,"CHUN HO INVESTMENT COMPANY LIMITED
珍好投資有限公司",1980-06-13,,"Private, ltd by shares"
2356,84184,"CHUN ING COMPANY LIMITED
重盈有限公司",1980-07-11,1982-06-18,"Private, ltd by shares"
2357,78963,"CHUN KAI INVESTMENT LIMITED
珍佳置業投資有限公司",1980-02-26,,"Private, ltd by shares"
2358,79101,"CHUN KHAN INVESTMENTS LIMITED
春耕投資有限公司",1980-02-29,1996-03-15,"Private, ltd by shares"
2359,77448,"CHUN KURN COMPANY LIMITED
俊強有限公司",1980-01-15,,"Private, ltd by shares"
2360,86058,CHUN LEE INVESTMENT COMPANY LIMITED,1980-08-29,2009-12-16,"Private, ltd by shares"
2361,82641,"CHUN LEI CHRISTIAN MISSION LIMITED
真理基督教會有限公司",1980-06-03,,Ltd by guarantee
2362,87251,"CHUN PO INVESTMENT COMPANY LIMITED
宏昌企業有限公司",1980-09-26,2013-04-04,"Private, ltd by shares"
2363,90220,"CHUN SEEN MEI DEVELOPMENT LIMITED
真善美有限公司",1980-12-05,2003-07-01,"Private, ltd by shares"
2364,86885,"CHUN TAI TRADING COMPANY LIMITED (d1996-09-13)
振泰貿易有限公司",1980-09-16,1996-09-13,"Private, ltd by shares"
2365,86131,"CHUN TSAI COMPANY LIMITED
進彩有限公司",1980-09-02,1987-10-29,"Private, ltd by shares"
2366,77514,"CHUN WEI LEATHERWARE MANUFACTURING COMPANY LIMITED
俊偉皮藝品製造廠有限公司",1980-01-18,1996-02-23,"Private, ltd by shares"
2367,86981,"CHUN WO BUILDING CONSTRUCTION LIMITED
俊和建築有限公司",1980-09-19,,"Private, ltd by shares"
2368,77694,"CHUN YAN COMPANY LIMITED
存仁有限公司",1980-01-22,1987-07-15,"Private, ltd by shares"
2369,81217,"CHUN-PAN INVESTMENT (HONG KONG) LIMITED
中盤投資(香港)有限公司",1980-04-23,1998-10-09,"Private, ltd by shares"
2370,82274,"CHUNG AU KUNG CHING LIMITED
中澳工程有限公司",1980-05-23,1984-03-30,"Private, ltd by shares"
2371,85106,"CHUNG BONG CHINESE HERBS & PROVISIONS COMPANY LIMITED
中邦參茸國藥海味有限公司",1980-08-06,1998-07-31,"Private, ltd by shares"
2372,80584,"CHUNG CHIAT COMPANY LIMITED
中捷有限公司",1980-04-09,2013-02-23,"Private, ltd by shares"
2373,85388,"CHUNG CHIN TRADING COMPANY LIMITED
中暹貿易有限公司",1980-08-14,1991-10-25,"Private, ltd by shares"
2374,80857,"CHUNG CHUEN COMPANY LIMITED
仲全有限公司",1980-04-15,1996-02-23,"Private, ltd by shares"
2375,86859,"CHUNG FAI MANUFACTORY COMPANY LIMITED
中輝製品廠有限公司",1980-09-16,1996-05-31,"Private, ltd by shares"
2376,82085,"CHUNG FAT PAINT COMPANY LIMITED
中發漆油顏料有限公司",1980-05-16,2020-09-11,"Private, ltd by shares"
2377,84692,"CHUNG HING ELECTRIC COMPANY LIMITED
中興電業有限公司",1980-07-25,,"Private, ltd by shares"
2378,83070,"CHUNG HIP TRADERS LIMITED
中協有限公司",1980-06-13,2002-12-13,"Private, ltd by shares"
2379,85117,"CHUNG JEN COMPANY LIMITED
崇仁有限公司",1980-08-08,1989-09-09,"Private, ltd by shares"
2380,83188,CHUNG LEE TRANSPORTATION COMPANY LIMITED,1980-06-18,1999-05-14,"Private, ltd by shares"
2381,88484,"CHUNG LIN MARINE SERVICE COMPANY, LIMITED
中鈴海運服務有限公司",1980-10-28,2004-01-25,"Private, ltd by shares"
2382,83112,"CHUNG LUCK INDUSTRIAL LIMITED
中力實業有限公司",1980-06-13,2016-07-27,"Private, ltd by shares"
2383,86121,"CHUNG LUEN FORWARDING AGENCIES (GROUP) LIMITED
中聯搬運(集團)有限公司",1980-09-02,2006-10-03,"Private, ltd by shares"
2384,84431,"CHUNG MOU MACHINERY COMPANY LIMITED
中貿機械有限公司",1980-07-18,1996-04-26,"Private, ltd by shares"
2385,84127,"CHUNG PAK BATTERY WORKS LIMITED
松栢電池廠有限公司",1980-07-11,,"Private, ltd by shares"
